Date,Knicker,Name,Price
2014-06-27,099320,쎄트렉아이,10078
2014-07-25,099320,쎄트렉아이,10581
2014-08-29,099320,쎄트렉아이,12370
2014-09-26,099320,쎄트렉아이,11891
2014-10-31,099320,쎄트렉아이,10607
2014-11-28,099320,쎄트렉아이,9498
2014-12-26,099320,쎄트렉아이,9725
2015-01-30,099320,쎄트렉아이,9171
2015-02-27,099320,쎄트렉아이,11136
2015-03-27,099320,쎄트렉아이,11085
2015-04-24,099320,쎄트렉아이,12647
2015-05-29,099320,쎄트렉아이,11715
2015-06-26,099320,쎄트렉아이,12899
2015-07-31,099320,쎄트렉아이,13000
2015-08-28,099320,쎄트렉아이,12773
2015-09-25,099320,쎄트렉아이,12597
2015-10-30,099320,쎄트렉아이,11035
2015-11-27,099320,쎄트렉아이,10783
2015-12-24,099320,쎄트렉아이,10329
2016-01-29,099320,쎄트렉아이,12975
2016-02-26,099320,쎄트렉아이,17888
2016-03-25,099320,쎄트렉아이,16981
2016-04-29,099320,쎄트렉아이,18291
2016-05-27,099320,쎄트렉아이,20533
2016-06-24,099320,쎄트렉아이,19399
2016-07-29,099320,쎄트렉아이,29930
2016-08-26,099320,쎄트렉아이,25244
2016-09-30,099320,쎄트렉아이,25194
2016-10-28,099320,쎄트렉아이,19702
2016-11-25,099320,쎄트렉아이,16048
2016-12-29,099320,쎄트렉아이,18266
2017-01-26,099320,쎄트렉아이,17535
2017-02-24,099320,쎄트렉아이,18694
2017-03-31,099320,쎄트렉아이,20533
2017-04-28,099320,쎄트렉아이,20205
2017-05-26,099320,쎄트렉아이,22851
2017-06-30,099320,쎄트렉아이,23329
2017-07-28,099320,쎄트렉아이,21112
2017-08-25,099320,쎄트렉아이,17837
2017-09-29,099320,쎄트렉아이,19601
2017-10-27,099320,쎄트렉아이,19979
2017-11-24,099320,쎄트렉아이,22019
2017-12-28,099320,쎄트렉아이,20986
2018-01-26,099320,쎄트렉아이,24085
2018-02-23,099320,쎄트렉아이,21717
2018-03-30,099320,쎄트렉아이,17888
2018-04-27,099320,쎄트렉아이,15746
2018-05-25,099320,쎄트렉아이,15041
2018-06-29,099320,쎄트렉아이,11816
2018-07-27,099320,쎄트렉아이,12370
2018-08-31,099320,쎄트렉아이,14713
2018-09-28,099320,쎄트렉아이,15922
2018-10-26,099320,쎄트렉아이,11136
2018-11-30,099320,쎄트렉아이,12244
2018-12-28,099320,쎄트렉아이,12471
2019-01-25,099320,쎄트렉아이,12748
2019-02-22,099320,쎄트렉아이,15150
2019-03-29,099320,쎄트렉아이,15800
2019-04-26,099320,쎄트렉아이,16400
2019-05-31,099320,쎄트렉아이,21550
2019-06-28,099320,쎄트렉아이,21150
2019-07-26,099320,쎄트렉아이,18000
2019-08-30,099320,쎄트렉아이,20900
2019-09-27,099320,쎄트렉아이,19600
2019-10-25,099320,쎄트렉아이,20000
2019-11-29,099320,쎄트렉아이,18100
2019-12-27,099320,쎄트렉아이,19200
2020-01-31,099320,쎄트렉아이,18950
2020-02-28,099320,쎄트렉아이,22400
2020-03-27,099320,쎄트렉아이,16500
2020-04-24,099320,쎄트렉아이,22100
2020-05-29,099320,쎄트렉아이,23450
2020-06-26,099320,쎄트렉아이,22750
2020-07-31,099320,쎄트렉아이,23850
1996-11-29,015540,쎌마테라퓨틱스,257753792
1996-12-27,015540,쎌마테라퓨틱스,268493504
1997-01-31,015540,쎌마테라퓨틱스,297890592
1997-02-28,015540,쎌마테라퓨틱스,299850400
1997-03-28,015540,쎌마테라퓨틱스,284171968
1997-04-25,015540,쎌마테라퓨틱스,303770048
1997-05-30,015540,쎌마테라퓨틱스,274492640
1997-06-27,015540,쎌마테라퓨틱스,266174688
1997-07-25,015540,쎌마테라퓨틱스,241220816
1997-08-29,015540,쎌마테라퓨틱스,241220816
1997-09-26,015540,쎌마테라퓨틱스,230823376
1997-10-31,015540,쎌마테라퓨틱스,136206624
1997-11-28,015540,쎌마테라퓨틱스,857047360
1997-12-26,015540,쎌마테라퓨틱스,201658368
1998-01-30,015540,쎌마테라퓨틱스,309689472
1998-02-27,015540,쎌마테라퓨틱스,295285536
1998-03-27,015540,쎌마테라퓨틱스,412919104
1998-04-24,015540,쎌마테라퓨틱스,230466784
1998-05-29,015540,쎌마테라퓨틱스,105630416
1998-06-26,015540,쎌마테라퓨틱스,57616384
1998-07-31,015540,쎌마테라퓨틱스,72020992
1998-08-28,015540,쎌마테라퓨틱스,67219416
1998-09-25,015540,쎌마테라퓨틱스,52815492
1998-10-30,015540,쎌마테라퓨틱스,62417960
1998-11-27,015540,쎌마테라퓨틱스,168048256
1998-12-24,015540,쎌마테라퓨틱스,127236592
1999-01-29,015540,쎌마테라퓨틱스,170449056
1999-02-26,015540,쎌마테라퓨틱스,134438832
1999-03-26,015540,쎌마테라퓨틱스,134438832
1999-04-30,015540,쎌마테라퓨틱스,127236592
1999-05-28,015540,쎌마테라퓨틱스,117634232
1999-06-25,015540,쎌마테라퓨틱스,148842880
1999-07-30,015540,쎌마테라퓨틱스,374508096
1999-08-27,015540,쎌마테라퓨틱스,280880928
1999-09-22,015540,쎌마테라퓨틱스,216062288
1999-10-29,015540,쎌마테라퓨틱스,187254432
1999-11-26,015540,쎌마테라퓨틱스,184853648
1999-12-28,015540,쎌마테라퓨틱스,93627160
2000-01-28,015540,쎌마테라퓨틱스,79222672
2000-02-25,015540,쎌마테라퓨틱스,86424920
2000-03-31,015540,쎌마테라퓨틱스,141641200
2000-04-28,015540,쎌마테라퓨틱스,117634232
2000-05-26,015540,쎌마테라퓨틱스,88825704
2000-06-30,015540,쎌마테라퓨틱스,96027952
2000-07-28,015540,쎌마테라퓨틱스,100828848
2000-08-25,015540,쎌마테라퓨틱스,134438832
2000-09-29,015540,쎌마테라퓨틱스,98428736
2000-10-27,015540,쎌마테라퓨틱스,72020992
2000-11-24,015540,쎌마테라퓨틱스,76822448
2000-12-26,015540,쎌마테라퓨틱스,88825704
2001-01-26,015540,쎌마테라퓨틱스,91226376
2001-02-23,015540,쎌마테라퓨틱스,117634232
2001-03-30,015540,쎌마테라퓨틱스,153644336
2001-04-27,015540,쎌마테라퓨틱스,132038160
2001-05-25,015540,쎌마테라퓨틱스,117634232
2001-06-29,015540,쎌마테라퓨틱스,201658368
2001-07-27,015540,쎌마테라퓨틱스,182452864
2001-08-31,015540,쎌마테라퓨틱스,115233448
2001-09-28,015540,쎌마테라퓨틱스,103229632
2001-10-26,015540,쎌마테라퓨틱스,64698496
2001-11-30,015540,쎌마테라퓨틱스,62417960
2001-12-28,015540,쎌마테라퓨틱스,51734612
2002-01-25,015540,쎌마테라퓨틱스,57616384
2002-02-22,015540,쎌마테라퓨틱스,87145280
2002-03-29,015540,쎌마테라퓨틱스,93627160
2002-04-26,015540,쎌마테라퓨틱스,104429968
2002-05-31,015540,쎌마테라퓨틱스,84024128
2002-06-28,015540,쎌마테라퓨틱스,64818632
2002-07-26,015540,쎌마테라퓨틱스,63018072
2002-08-30,015540,쎌마테라퓨틱스,61817732
2002-09-27,015540,쎌마테라퓨틱스,54015940
2002-10-25,015540,쎌마테라퓨틱스,55215600
2002-11-29,015540,쎌마테라퓨틱스,31809430
2002-12-27,015540,쎌마테라퓨틱스,24006960
2003-01-30,015540,쎌마테라퓨틱스,24006960
2003-02-28,015540,쎌마테라퓨틱스,24006960
2003-03-28,015540,쎌마테라퓨틱스,13803702
2003-04-25,015540,쎌마테라퓨틱스,13803702
2003-05-30,015540,쎌마테라퓨틱스,10203257
2003-06-27,015540,쎌마테라퓨틱스,9603032
2003-07-25,015540,쎌마테라퓨틱스,7012107
2003-08-29,015540,쎌마테라퓨틱스,7079514
2003-09-26,015540,쎌마테라퓨틱스,7615493
2003-10-31,015540,쎌마테라퓨틱스,6654750
2003-11-28,015540,쎌마테라퓨틱스,8106422
2003-12-26,015540,쎌마테라퓨틱스,8307513
2004-01-30,015540,쎌마테라퓨틱스,7146356
2004-02-27,015540,쎌마테라퓨틱스,5359908
2004-03-26,015540,쎌마테라퓨틱스,2992656
2004-04-30,015540,쎌마테라퓨틱스,2612830
2004-05-28,015540,쎌마테라퓨틱스,1853290
2004-06-25,015540,쎌마테라퓨틱스,1273050
2004-07-30,015540,쎌마테라퓨틱스,848851
2004-08-27,015540,쎌마테라퓨틱스,580917
2004-09-24,015540,쎌마테라퓨틱스,1027473
2004-10-29,015540,쎌마테라퓨틱스,2255585
2004-11-26,015540,쎌마테라퓨틱스,1008843
2004-12-30,015540,쎌마테라퓨틱스,1156641
2005-01-28,015540,쎌마테라퓨틱스,1105267
2005-02-25,015540,쎌마테라퓨틱스,1156641
2005-03-25,015540,쎌마테라퓨틱스,1079524
2005-04-29,015540,쎌마테라퓨틱스,716521
2005-05-27,015540,쎌마테라퓨틱스,726118
2005-06-24,015540,쎌마테라퓨틱스,600789
2005-07-29,015540,쎌마테라퓨틱스,880352
2005-08-26,015540,쎌마테라퓨틱스,806510
2005-09-30,015540,쎌마테라퓨틱스,652276
2005-10-28,015540,쎌마테라퓨틱스,588708
2005-11-25,015540,쎌마테라퓨틱스,677680
2005-12-29,015540,쎌마테라퓨틱스,622920
2006-01-27,015540,쎌마테라퓨틱스,626307
2006-02-24,015540,쎌마테라퓨틱스,520285
2006-03-31,015540,쎌마테라퓨틱스,451749
2006-04-28,015540,쎌마테라퓨틱스,475686
2006-05-26,015540,쎌마테라퓨틱스,414151
2006-06-30,015540,쎌마테라퓨틱스,609258
2006-07-28,015540,쎌마테라퓨틱스,626307
2006-08-25,015540,쎌마테라퓨틱스,225931
2006-09-29,015540,쎌마테라퓨틱스,263530
2006-10-27,015540,쎌마테라퓨틱스,219044
2006-11-24,015540,쎌마테라퓨틱스,219044
2006-12-28,015540,쎌마테라퓨틱스,126469
2007-01-26,015540,쎌마테라퓨틱스,157862
2007-02-23,015540,쎌마테라퓨틱스,87003
2007-03-30,015540,쎌마테라퓨틱스,127366
2007-04-27,015540,쎌마테라퓨틱스,159656
2007-05-25,015540,쎌마테라퓨틱스,151583
2007-06-29,015540,쎌마테라퓨틱스,148892
2007-07-27,015540,쎌마테라퓨틱스,121984
2007-08-31,015540,쎌마테라퓨틱스,192842
2007-09-28,015540,쎌마테라퓨틱스,200915
2007-10-26,015540,쎌마테라퓨틱스,182079
2007-11-30,015540,쎌마테라퓨틱스,183873
2007-12-28,015540,쎌마테라퓨틱스,173110
2008-01-25,015540,쎌마테라퓨틱스,138129
2008-02-29,015540,쎌마테라퓨틱스,129160
2008-03-28,015540,쎌마테라퓨틱스,112118
2008-04-25,015540,쎌마테라퓨틱스,106736
2008-05-30,015540,쎌마테라퓨틱스,95973
2008-06-27,015540,쎌마테라퓨틱스,117499
2008-07-25,015540,쎌마테라퓨틱스,106736
2008-08-29,015540,쎌마테라퓨틱스,69064
2008-09-26,015540,쎌마테라퓨틱스,56507
2008-10-31,015540,쎌마테라퓨틱스,71755
2008-11-28,015540,쎌마테라퓨틱스,66374
2008-12-26,015540,쎌마테라퓨틱스,56507
2009-01-30,015540,쎌마테라퓨틱스,44847
2009-02-27,015540,쎌마테라퓨틱스,38568
2009-03-27,015540,쎌마테라퓨틱스,35878
2009-04-24,015540,쎌마테라퓨틱스,48435
2009-05-29,015540,쎌마테라퓨틱스,40362
2009-06-26,015540,쎌마테라퓨틱스,43950
2009-07-31,015540,쎌마테라퓨틱스,41259
2009-08-28,015540,쎌마테라퓨틱스,28702
2009-09-25,015540,쎌마테라퓨틱스,26011
2009-10-30,015540,쎌마테라퓨틱스,22424
2009-11-27,015540,쎌마테라퓨틱스,25717
2009-12-24,015540,쎌마테라퓨틱스,17249
2010-01-29,015540,쎌마테라퓨틱스,23364
2010-02-26,015540,쎌마테라퓨틱스,21796
2010-03-26,015540,쎌마테라퓨틱스,17249
2010-04-30,015540,쎌마테라퓨틱스,15054
2010-05-28,015540,쎌마테라퓨틱스,16151
2010-06-25,015540,쎌마테라퓨틱스,18347
2010-07-30,015540,쎌마테라퓨틱스,15210
2010-08-27,015540,쎌마테라퓨틱스,11917
2010-09-24,015540,쎌마테라퓨틱스,10977
2010-10-29,015540,쎌마테라퓨틱스,9722
2010-11-26,015540,쎌마테라퓨틱스,12701
2010-12-30,015540,쎌마테라퓨틱스,9314
2011-01-28,015540,쎌마테라퓨틱스,9032
2011-02-25,015540,쎌마테라퓨틱스,8154
2011-03-25,015540,쎌마테라퓨틱스,10632
2011-04-29,015540,쎌마테라퓨틱스,11980
2011-05-27,015540,쎌마테라퓨틱스,10098
2011-06-24,015540,쎌마테라퓨틱스,9064
2011-07-29,015540,쎌마테라퓨틱스,9252
2011-08-26,015540,쎌마테라퓨틱스,9346
2011-09-30,015540,쎌마테라퓨틱스,12858
2011-10-28,015540,쎌마테라퓨틱스,13454
2011-11-25,015540,쎌마테라퓨틱스,9722
2011-12-29,015540,쎌마테라퓨틱스,9220
2012-01-27,015540,쎌마테라퓨틱스,11290
2012-02-24,015540,쎌마테라퓨틱스,11008
2012-03-30,015540,쎌마테라퓨틱스,12858
2012-04-27,015540,쎌마테라퓨틱스,19287
2012-05-25,015540,쎌마테라퓨틱스,21295
2012-06-29,015540,쎌마테라퓨틱스,38261
2012-07-27,015540,쎌마테라퓨틱스,24462
2012-08-31,015540,쎌마테라퓨틱스,34811
2012-09-28,015540,쎌마테라퓨틱스,37007
2012-10-26,015540,쎌마테라퓨틱스,27598
2012-11-30,015540,쎌마테라퓨틱스,27253
2012-12-28,015540,쎌마테라퓨틱스,22392
2013-01-25,015540,쎌마테라퓨틱스,25466
2013-02-22,015540,쎌마테라퓨틱스,34184
2013-03-29,015540,쎌마테라퓨틱스,40143
2013-04-26,015540,쎌마테라퓨틱스,48924
2013-05-31,015540,쎌마테라퓨틱스,30076
2013-06-28,015540,쎌마테라퓨틱스,27002
2013-07-26,015540,쎌마테라퓨틱스,29511
2013-08-30,015540,쎌마테라퓨틱스,25089
2013-09-27,015540,쎌마테라퓨틱스,26375
2013-10-25,015540,쎌마테라퓨틱스,35282
2013-11-29,015540,쎌마테라퓨틱스,24619
2013-12-27,015540,쎌마테라퓨틱스,14207
2014-01-29,015540,쎌마테라퓨틱스,16653
2014-02-28,015540,쎌마테라퓨틱스,18472
2014-03-28,015540,쎌마테라퓨틱스,19005
2014-04-25,015540,쎌마테라퓨틱스,23364
2014-05-30,015540,쎌마테라퓨틱스,17782
2014-06-27,015540,쎌마테라퓨틱스,24619
2014-07-25,015540,쎌마테라퓨틱스,21734
2014-08-29,015540,쎌마테라퓨틱스,19668
2014-09-26,015540,쎌마테라퓨틱스,17648
2014-10-31,015540,쎌마테라퓨틱스,26792
2014-11-28,015540,쎌마테라퓨틱스,23443
2014-12-26,015540,쎌마테라퓨틱스,26526
2015-01-30,015540,쎌마테라퓨틱스,30832
2015-02-27,015540,쎌마테라퓨틱스,31310
2015-03-27,015540,쎌마테라퓨틱스,28599
2015-04-24,015540,쎌마테라퓨틱스,64534
2015-05-29,015540,쎌마테라퓨틱스,65384
2015-06-26,015540,쎌마테라퓨틱스,65384
2015-07-31,015540,쎌마테라퓨틱스,61663
2015-08-28,015540,쎌마테라퓨틱스,49331
2015-09-25,015540,쎌마테라퓨틱스,60919
2015-10-30,015540,쎌마테라퓨틱스,71657
2015-11-27,015540,쎌마테라퓨틱스,53583
2015-12-24,015540,쎌마테라퓨틱스,44812
2016-01-29,015540,쎌마테라퓨틱스,44865
2016-02-26,015540,쎌마테라퓨틱스,32001
2016-03-25,015540,쎌마테라퓨틱스,18074
2016-04-29,015540,쎌마테라퓨틱스,18021
2016-05-27,015540,쎌마테라퓨틱스,12864
2016-06-24,015540,쎌마테라퓨틱스,11695
2016-07-29,015540,쎌마테라퓨틱스,11801
2016-08-26,015540,쎌마테라퓨틱스,10153
2016-09-30,015540,쎌마테라퓨틱스,9090
2016-10-28,015540,쎌마테라퓨틱스,10050
2016-11-25,015540,쎌마테라퓨틱스,8260
2016-12-29,015540,쎌마테라퓨틱스,11300
2017-01-26,015540,쎌마테라퓨틱스,16000
2017-02-24,015540,쎌마테라퓨틱스,11350
2017-03-31,015540,쎌마테라퓨틱스,12700
2017-04-28,015540,쎌마테라퓨틱스,12600
2017-05-26,015540,쎌마테라퓨틱스,10650
2017-06-30,015540,쎌마테라퓨틱스,9870
2017-07-28,015540,쎌마테라퓨틱스,8700
2017-08-25,015540,쎌마테라퓨틱스,9230
2017-09-29,015540,쎌마테라퓨틱스,8280
2017-10-27,015540,쎌마테라퓨틱스,7420
2017-11-24,015540,쎌마테라퓨틱스,6950
2017-12-28,015540,쎌마테라퓨틱스,6490
2018-01-26,015540,쎌마테라퓨틱스,7500
2018-02-23,015540,쎌마테라퓨틱스,7350
2018-03-30,015540,쎌마테라퓨틱스,9480
2018-04-27,015540,쎌마테라퓨틱스,7970
2018-05-25,015540,쎌마테라퓨틱스,7150
2018-06-29,015540,쎌마테라퓨틱스,9790
2018-07-27,015540,쎌마테라퓨틱스,8370
2018-08-31,015540,쎌마테라퓨틱스,7370
2018-09-28,015540,쎌마테라퓨틱스,6770
2018-10-26,015540,쎌마테라퓨틱스,5840
2018-11-30,015540,쎌마테라퓨틱스,7590
2018-12-28,015540,쎌마테라퓨틱스,6970
2019-01-25,015540,쎌마테라퓨틱스,7120
2019-02-22,015540,쎌마테라퓨틱스,6980
2019-03-29,015540,쎌마테라퓨틱스,6370
2019-04-26,015540,쎌마테라퓨틱스,6310
2019-05-31,015540,쎌마테라퓨틱스,7200
2019-06-28,015540,쎌마테라퓨틱스,7240
2019-07-26,015540,쎌마테라퓨틱스,6510
2019-08-30,015540,쎌마테라퓨틱스,7810
2019-09-27,015540,쎌마테라퓨틱스,6650
2019-10-25,015540,쎌마테라퓨틱스,6880
2019-11-29,015540,쎌마테라퓨틱스,6290
2019-12-27,015540,쎌마테라퓨틱스,5380
2020-01-31,015540,쎌마테라퓨틱스,4930
2020-02-28,015540,쎌마테라퓨틱스,4100
2020-03-27,015540,쎌마테라퓨틱스,6100
2020-04-24,015540,쎌마테라퓨틱스,6750
2020-05-29,015540,쎌마테라퓨틱스,5350
2020-06-26,015540,쎌마테라퓨틱스,7140
2020-07-31,015540,쎌마테라퓨틱스,9160
2002-12-27,049960,쎌바이오텍,1819
2003-01-30,049960,쎌바이오텍,1692
2003-02-28,049960,쎌바이오텍,1819
2003-03-28,049960,쎌바이오텍,2056
2003-04-25,049960,쎌바이오텍,2338
2003-05-30,049960,쎌바이오텍,3439
2003-06-27,049960,쎌바이오텍,3912
2003-07-25,049960,쎌바이오텍,5059
2003-08-29,049960,쎌바이오텍,5177
2003-09-26,049960,쎌바이오텍,3567
2003-10-31,049960,쎌바이오텍,3257
2003-11-28,049960,쎌바이오텍,2825
2003-12-26,049960,쎌바이오텍,2593
2004-01-30,049960,쎌바이오텍,2425
2004-02-27,049960,쎌바이오텍,2861
2004-03-26,049960,쎌바이오텍,2975
2004-04-30,049960,쎌바이오텍,3712
2004-05-28,049960,쎌바이오텍,3366
2004-06-25,049960,쎌바이오텍,3721
2004-07-30,049960,쎌바이오텍,3098
2004-08-27,049960,쎌바이오텍,2993
2004-09-24,049960,쎌바이오텍,2984
2004-10-29,049960,쎌바이오텍,2470
2004-11-26,049960,쎌바이오텍,2652
2004-12-30,049960,쎌바이오텍,3485
2005-01-28,049960,쎌바이오텍,7425
2005-02-25,049960,쎌바이오텍,6451
2005-03-25,049960,쎌바이오텍,5350
2005-04-29,049960,쎌바이오텍,4263
2005-05-27,049960,쎌바이오텍,5978
2005-06-24,049960,쎌바이오텍,6115
2005-07-29,049960,쎌바이오텍,5840
2005-08-26,049960,쎌바이오텍,4290
2005-09-30,049960,쎌바이오텍,4780
2005-10-28,049960,쎌바이오텍,9100
2005-11-25,049960,쎌바이오텍,6840
2005-12-29,049960,쎌바이오텍,4570
2006-01-27,049960,쎌바이오텍,4175
2006-02-24,049960,쎌바이오텍,4950
2006-03-31,049960,쎌바이오텍,4290
2006-04-28,049960,쎌바이오텍,3880
2006-05-26,049960,쎌바이오텍,3260
2006-06-30,049960,쎌바이오텍,3650
2006-07-28,049960,쎌바이오텍,3120
2006-08-25,049960,쎌바이오텍,4135
2006-09-29,049960,쎌바이오텍,4390
2006-10-27,049960,쎌바이오텍,4200
2006-11-24,049960,쎌바이오텍,5150
2006-12-28,049960,쎌바이오텍,3890
2007-01-26,049960,쎌바이오텍,3450
2007-02-23,049960,쎌바이오텍,3760
2007-03-30,049960,쎌바이오텍,3935
2007-04-27,049960,쎌바이오텍,3560
2007-05-25,049960,쎌바이오텍,4265
2007-06-29,049960,쎌바이오텍,3845
2007-07-27,049960,쎌바이오텍,3735
2007-08-31,049960,쎌바이오텍,3635
2007-09-28,049960,쎌바이오텍,3700
2007-10-26,049960,쎌바이오텍,3735
2007-11-30,049960,쎌바이오텍,3460
2007-12-28,049960,쎌바이오텍,3360
2008-01-25,049960,쎌바이오텍,3030
2008-02-29,049960,쎌바이오텍,3100
2008-03-28,049960,쎌바이오텍,2910
2008-04-25,049960,쎌바이오텍,3005
2008-05-30,049960,쎌바이오텍,3550
2008-06-27,049960,쎌바이오텍,3445
2008-07-25,049960,쎌바이오텍,3000
2008-08-29,049960,쎌바이오텍,2895
2008-09-26,049960,쎌바이오텍,2505
2008-10-31,049960,쎌바이오텍,2065
2008-11-28,049960,쎌바이오텍,2190
2008-12-26,049960,쎌바이오텍,2210
2009-01-30,049960,쎌바이오텍,2190
2009-02-27,049960,쎌바이오텍,2360
2009-03-27,049960,쎌바이오텍,2645
2009-04-24,049960,쎌바이오텍,3180
2009-05-29,049960,쎌바이오텍,3090
2009-06-26,049960,쎌바이오텍,2900
2009-07-31,049960,쎌바이오텍,3010
2009-08-28,049960,쎌바이오텍,4070
2009-09-25,049960,쎌바이오텍,3350
2009-10-30,049960,쎌바이오텍,3400
2009-11-27,049960,쎌바이오텍,3140
2009-12-24,049960,쎌바이오텍,3460
2010-01-29,049960,쎌바이오텍,3070
2010-02-26,049960,쎌바이오텍,3305
2010-03-26,049960,쎌바이오텍,4500
2010-04-30,049960,쎌바이오텍,4130
2010-05-28,049960,쎌바이오텍,3670
2010-06-25,049960,쎌바이오텍,4145
2010-07-30,049960,쎌바이오텍,4980
2010-08-27,049960,쎌바이오텍,5320
2010-09-24,049960,쎌바이오텍,5510
2010-10-29,049960,쎌바이오텍,5270
2010-11-26,049960,쎌바이오텍,4570
2010-12-30,049960,쎌바이오텍,4395
2011-01-28,049960,쎌바이오텍,4585
2011-02-25,049960,쎌바이오텍,4575
2011-03-25,049960,쎌바이오텍,4785
2011-04-29,049960,쎌바이오텍,4700
2011-05-27,049960,쎌바이오텍,4425
2011-06-24,049960,쎌바이오텍,4650
2011-07-29,049960,쎌바이오텍,6500
2011-08-26,049960,쎌바이오텍,5730
2011-09-30,049960,쎌바이오텍,5020
2011-10-28,049960,쎌바이오텍,5270
2011-11-25,049960,쎌바이오텍,5180
2011-12-29,049960,쎌바이오텍,5770
2012-01-27,049960,쎌바이오텍,6290
2012-02-24,049960,쎌바이오텍,7250
2012-03-30,049960,쎌바이오텍,6700
2012-04-27,049960,쎌바이오텍,6470
2012-05-25,049960,쎌바이오텍,6380
2012-06-29,049960,쎌바이오텍,6580
2012-07-27,049960,쎌바이오텍,6730
2012-08-31,049960,쎌바이오텍,9060
2012-09-28,049960,쎌바이오텍,12450
2012-10-26,049960,쎌바이오텍,14250
2012-11-30,049960,쎌바이오텍,12550
2012-12-28,049960,쎌바이오텍,17550
2013-01-25,049960,쎌바이오텍,15400
2013-02-22,049960,쎌바이오텍,15100
2013-03-29,049960,쎌바이오텍,16450
2013-04-26,049960,쎌바이오텍,16050
2013-05-31,049960,쎌바이오텍,18500
2013-06-28,049960,쎌바이오텍,15100
2013-07-26,049960,쎌바이오텍,16000
2013-08-30,049960,쎌바이오텍,15100
2013-09-27,049960,쎌바이오텍,15850
2013-10-25,049960,쎌바이오텍,17850
2013-11-29,049960,쎌바이오텍,19150
2013-12-27,049960,쎌바이오텍,19100
2014-01-29,049960,쎌바이오텍,20150
2014-02-28,049960,쎌바이오텍,27100
2014-03-28,049960,쎌바이오텍,28350
2014-04-25,049960,쎌바이오텍,30600
2014-05-30,049960,쎌바이오텍,40450
2014-06-27,049960,쎌바이오텍,42400
2014-07-25,049960,쎌바이오텍,43100
2014-08-29,049960,쎌바이오텍,40500
2014-09-26,049960,쎌바이오텍,47300
2014-10-31,049960,쎌바이오텍,57000
2014-11-28,049960,쎌바이오텍,55100
2014-12-26,049960,쎌바이오텍,51600
2015-01-30,049960,쎌바이오텍,58700
2015-02-27,049960,쎌바이오텍,70900
