Date,Knicker,Name,Price
2011-01,083640,인콘,526
2011-02,083640,인콘,536
2011-03,083640,인콘,406
2011-04,083640,인콘,410
2011-05,083640,인콘,392
2011-06,083640,인콘,350
2011-07,083640,인콘,408
2011-08,083640,인콘,374
2011-09,083640,인콘,368
2011-10,083640,인콘,362
2011-11,083640,인콘,366
2011-12,083640,인콘,350
2012-01,083640,인콘,400
2012-02,083640,인콘,486
2012-03,083640,인콘,476
2012-04,083640,인콘,472
2012-05,083640,인콘,464
2012-06,083640,인콘,456
2012-07,083640,인콘,448
2012-08,083640,인콘,458
2012-09,083640,인콘,622
2012-10,083640,인콘,602
2012-11,083640,인콘,640
2012-12,083640,인콘,660
2013-01,083640,인콘,626
2013-02,083640,인콘,486
2013-03,083640,인콘,478
2013-04,083640,인콘,508
2013-05,083640,인콘,496
2013-06,083640,인콘,482
2013-07,083640,인콘,568
2013-08,083640,인콘,520
2013-09,083640,인콘,538
2013-10,083640,인콘,506
2013-11,083640,인콘,486
2013-12,083640,인콘,510
2014-01,083640,인콘,482
2014-02,083640,인콘,486
2014-03,083640,인콘,514
2014-04,083640,인콘,498
2014-05,083640,인콘,486
2014-06,083640,인콘,482
2014-07,083640,인콘,478
2014-08,083640,인콘,422
2014-09,083640,인콘,530
2014-10,083640,인콘,628
2014-11,083640,인콘,716
2014-12,083640,인콘,1298
2015-01,083640,인콘,2298
2015-02,083640,인콘,874
2015-03,083640,인콘,908
2015-04,083640,인콘,814
2015-05,083640,인콘,748
2015-06,083640,인콘,736
2015-07,083640,인콘,654
2015-08,083640,인콘,572
2015-09,083640,인콘,618
2015-10,083640,인콘,616
2015-11,083640,인콘,702
2015-12,083640,인콘,596
2016-01,083640,인콘,558
2016-02,083640,인콘,586
2016-03,083640,인콘,644
2016-04,083640,인콘,1000
2016-05,083640,인콘,1126
2016-06,083640,인콘,1060
2016-07,083640,인콘,1526
2016-08,083640,인콘,1350
2016-09,083640,인콘,1486
2016-10,083640,인콘,1328
2016-11,083640,인콘,1222
2016-12,083640,인콘,1258
2017-01,083640,인콘,1122
2017-02,083640,인콘,970
2017-03,083640,인콘,1344
2017-04,083640,인콘,1598
2017-05,083640,인콘,1370
2017-06,083640,인콘,1624
2017-07,083640,인콘,1208
2017-08,083640,인콘,1552
2017-09,083640,인콘,2050
2017-10,083640,인콘,2318
2017-11,083640,인콘,2490
2017-12,083640,인콘,2530
2018-01,083640,인콘,3204
2018-02,083640,인콘,3468
2018-03,083640,인콘,3440
2018-04,083640,인콘,4986
2018-05,083640,인콘,5786
2018-06,083640,인콘,3748
2018-07,083640,인콘,4144
2018-08,083640,인콘,3960
2018-09,083640,인콘,3960
2018-10,083640,인콘,3420
2018-11,083640,인콘,3010
2018-12,083640,인콘,2920
2019-01,083640,인콘,2650
2019-02,083640,인콘,2500
2019-03,083640,인콘,2500
2019-04,083640,인콘,2400
2019-05,083640,인콘,3000
2019-06,083640,인콘,2445
2019-07,083640,인콘,2000
2019-08,083640,인콘,1640
2019-09,083640,인콘,1575
2019-10,083640,인콘,1700
2019-11,083640,인콘,1520
2019-12,083640,인콘,1485
2020-01,083640,인콘,1475
2020-02,083640,인콘,1225
2020-03,083640,인콘,884
2020-04,083640,인콘,1160
2020-05,083640,인콘,1065
2020-06,083640,인콘,867
2020-07,083640,인콘,883
2016-11,216050,인크로스,15887
2016-12,216050,인크로스,18048
2017-01,216050,인크로스,15927
2017-02,216050,인크로스,17647
2017-03,216050,인크로스,19888
2017-04,216050,인크로스,23610
2017-05,216050,인크로스,20929
2017-06,216050,인크로스,20769
2017-07,216050,인크로스,19248
2017-08,216050,인크로스,18508
2017-09,216050,인크로스,18028
2017-10,216050,인크로스,19928
2017-11,216050,인크로스,24500
2017-12,216050,인크로스,22950
2018-01,216050,인크로스,26350
2018-02,216050,인크로스,25400
2018-03,216050,인크로스,32500
2018-04,216050,인크로스,28350
2018-05,216050,인크로스,28200
2018-06,216050,인크로스,26950
2018-07,216050,인크로스,24650
2018-08,216050,인크로스,23400
2018-09,216050,인크로스,22150
2018-10,216050,인크로스,17600
2018-11,216050,인크로스,17500
2018-12,216050,인크로스,15800
2019-01,216050,인크로스,15950
2019-02,216050,인크로스,17100
2019-03,216050,인크로스,19200
2019-04,216050,인크로스,25550
2019-05,216050,인크로스,24150
2019-06,216050,인크로스,24050
2019-07,216050,인크로스,19150
2019-08,216050,인크로스,22150
2019-09,216050,인크로스,22100
2019-10,216050,인크로스,21300
2019-11,216050,인크로스,21500
2019-12,216050,인크로스,25300
2020-01,216050,인크로스,28750
2020-02,216050,인크로스,23600
2020-03,216050,인크로스,16250
2020-04,216050,인크로스,25200
2020-05,216050,인크로스,28700
2020-06,216050,인크로스,32400
2020-07,216050,인크로스,39150
2002-02,049070,인탑스,7793
2002-03,049070,인탑스,14209
2002-04,049070,인탑스,11277
2002-05,049070,인탑스,8270
2002-06,049070,인탑스,7393
2002-07,049070,인탑스,7167
2002-08,049070,인탑스,8721
2002-09,049070,인탑스,6716
2002-10,049070,인탑스,7267
2002-11,049070,인탑스,8771
2002-12,049070,인탑스,7267
2003-01,049070,인탑스,6716
2003-02,049070,인탑스,6039
2003-03,049070,인탑스,5663
2003-04,049070,인탑스,5513
2003-05,049070,인탑스,7067
2003-06,049070,인탑스,7969
2003-07,049070,인탑스,7793
2003-08,049070,인탑스,9097
2003-09,049070,인탑스,7367
2003-10,049070,인탑스,7969
2003-11,049070,인탑스,7067
2003-12,049070,인탑스,6641
2004-01,049070,인탑스,8946
2004-02,049070,인탑스,8470
2004-03,049070,인탑스,7468
2004-04,049070,인탑스,9472
2004-05,049070,인탑스,8921
2004-06,049070,인탑스,9222
2004-07,049070,인탑스,7668
2004-08,049070,인탑스,8445
2004-09,049070,인탑스,8520
2004-10,049070,인탑스,7844
2004-11,049070,인탑스,8721
2004-12,049070,인탑스,8245
2005-01,049070,인탑스,9122
2005-02,049070,인탑스,10625
2005-03,049070,인탑스,9898
2005-04,049070,인탑스,10600
2005-05,049070,인탑스,11277
2005-06,049070,인탑스,11753
2005-07,049070,인탑스,10901
2005-08,049070,인탑스,10174
2005-09,049070,인탑스,11151
2005-10,049070,인탑스,11502
2005-11,049070,인탑스,15036
2005-12,049070,인탑스,17090
2006-01,049070,인탑스,18494
2006-02,049070,인탑스,17040
2006-03,049070,인탑스,17291
2006-04,049070,인탑스,13332
2006-05,049070,인탑스,11026
2006-06,049070,인탑스,11277
2006-07,049070,인탑스,12404
2006-08,049070,인탑스,13657
2006-09,049070,인탑스,14534
2006-10,049070,인탑스,13081
2006-11,049070,인탑스,14359
2006-12,049070,인탑스,13432
2007-01,049070,인탑스,11678
2007-02,049070,인탑스,12830
2007-03,049070,인탑스,13883
2007-04,049070,인탑스,14835
2007-05,049070,인탑스,15136
2007-06,049070,인탑스,19997
2007-07,049070,인탑스,17892
2007-08,049070,인탑스,16339
2007-09,049070,인탑스,13733
2007-10,049070,인탑스,16639
2007-11,049070,인탑스,15838
2007-12,049070,인탑스,15086
2008-01,049070,인탑스,10299
2008-02,049070,인탑스,11252
2008-03,049070,인탑스,12354
2008-04,049070,인탑스,11477
2008-05,049070,인탑스,12530
2008-06,049070,인탑스,10951
2008-07,049070,인탑스,9999
2008-08,049070,인탑스,7693
2008-09,049070,인탑스,8370
2008-10,049070,인탑스,6616
2008-11,049070,인탑스,6791
2008-12,049070,인탑스,6967
2009-01,049070,인탑스,7317
2009-02,049070,인탑스,7443
2009-03,049070,인탑스,9272
2009-04,049070,인탑스,12630
2009-05,049070,인탑스,11678
2009-06,049070,인탑스,12229
2009-07,049070,인탑스,10350
2009-08,049070,인탑스,9848
2009-09,049070,인탑스,9623
2009-10,049070,인탑스,8671
2009-11,049070,인탑스,8520
2009-12,049070,인탑스,9172
2010-01,049070,인탑스,8520
2010-02,049070,인탑스,8094
2010-03,049070,인탑스,8545
2010-04,049070,인탑스,9673
2010-05,049070,인탑스,9924
2010-06,049070,인탑스,10400
2010-07,049070,인탑스,10099
2010-08,049070,인탑스,9773
2010-09,049070,인탑스,9673
2010-10,049070,인탑스,11527
2010-11,049070,인탑스,10049
2010-12,049070,인탑스,12304
2011-01,049070,인탑스,10926
2011-02,049070,인탑스,9949
2011-03,049070,인탑스,9422
2011-04,049070,인탑스,9297
2011-05,049070,인탑스,8520
2011-06,049070,인탑스,8746
2011-07,049070,인탑스,9924
2011-08,049070,인탑스,8219
2011-09,049070,인탑스,8345
2011-10,049070,인탑스,9523
2011-11,049070,인탑스,9823
2011-12,049070,인탑스,9648
2012-01,049070,인탑스,9924
2012-02,049070,인탑스,9422
2012-03,049070,인탑스,8896
2012-04,049070,인탑스,8570
2012-05,049070,인탑스,8570
2012-06,049070,인탑스,8771
2012-07,049070,인탑스,8420
2012-08,049070,인탑스,9071
2012-09,049070,인탑스,9898
2012-10,049070,인탑스,11602
2012-11,049070,인탑스,13858
2012-12,049070,인탑스,14008
2013-01,049070,인탑스,13457
2013-02,049070,인탑스,16715
2013-03,049070,인탑스,14083
2013-04,049070,인탑스,16489
2013-05,049070,인탑스,15311
2013-06,049070,인탑스,12755
2013-07,049070,인탑스,11878
2013-08,049070,인탑스,11151
2013-09,049070,인탑스,11026
2013-10,049070,인탑스,11202
2013-11,049070,인탑스,10274
2013-12,049070,인탑스,9974
2014-01,049070,인탑스,10049
2014-02,049070,인탑스,10625
2014-03,049070,인탑스,11001
2014-04,049070,인탑스,12029
2014-05,049070,인탑스,9523
2014-06,049070,인탑스,9347
2014-07,049070,인탑스,9573
2014-08,049070,인탑스,8520
2014-09,049070,인탑스,9347
2014-10,049070,인탑스,7819
2014-11,049070,인탑스,7192
2014-12,049070,인탑스,8119
2015-01,049070,인탑스,9247
2015-02,049070,인탑스,9021
2015-03,049070,인탑스,10274
2015-04,049070,인탑스,10776
2015-05,049070,인탑스,10500
2015-06,049070,인탑스,8996
2015-07,049070,인탑스,7944
2015-08,049070,인탑스,8495
2015-09,049070,인탑스,9523
2015-10,049070,인탑스,8520
2015-11,049070,인탑스,9322
2015-12,049070,인탑스,10600
2016-01,049070,인탑스,9823
2016-02,049070,인탑스,9723
2016-03,049070,인탑스,9623
2016-04,049070,인탑스,10475
2016-05,049070,인탑스,9823
2016-06,049070,인탑스,9623
2016-07,049070,인탑스,9999
2016-08,049070,인탑스,9798
2016-09,049070,인탑스,9172
2016-10,049070,인탑스,9999
2016-11,049070,인탑스,11500
2016-12,049070,인탑스,10150
2017-01,049070,인탑스,9880
2017-02,049070,인탑스,11100
2017-03,049070,인탑스,11150
2017-04,049070,인탑스,12200
2017-05,049070,인탑스,11250
2017-06,049070,인탑스,11950
2017-07,049070,인탑스,11500
2017-08,049070,인탑스,11000
2017-09,049070,인탑스,11100
2017-10,049070,인탑스,10400
2017-11,049070,인탑스,10850
2017-12,049070,인탑스,10700
2018-01,049070,인탑스,10500
2018-02,049070,인탑스,11050
2018-03,049070,인탑스,10050
2018-04,049070,인탑스,9350
2018-05,049070,인탑스,8910
2018-06,049070,인탑스,8910
2018-07,049070,인탑스,9010
2018-08,049070,인탑스,9270
2018-09,049070,인탑스,8850
2018-10,049070,인탑스,7950
2018-11,049070,인탑스,11800
2018-12,049070,인탑스,11500
2019-01,049070,인탑스,14350
2019-02,049070,인탑스,13150
2019-03,049070,인탑스,11900
2019-04,049070,인탑스,15900
2019-05,049070,인탑스,16100
2019-06,049070,인탑스,16800
2019-07,049070,인탑스,14700
2019-08,049070,인탑스,12850
2019-09,049070,인탑스,12700
2019-10,049070,인탑스,14650
2019-11,049070,인탑스,12250
2019-12,049070,인탑스,12900
2020-01,049070,인탑스,11100
2020-02,049070,인탑스,11800
2020-03,049070,인탑스,9050
2020-04,049070,인탑스,10550
2020-05,049070,인탑스,10350
2020-06,049070,인탑스,11450
2020-07,049070,인탑스,14250
2010-07,119610,인터로조,3905
2010-08,119610,인터로조,3379
2010-09,119610,인터로조,3719
2010-10,119610,인터로조,3616
2010-11,119610,인터로조,3500
2010-12,119610,인터로조,3463
2011-01,119610,인터로조,3500
2011-02,119610,인터로조,3435
2011-03,119610,인터로조,3820
2011-04,119610,인터로조,4601
2011-05,119610,인터로조,4183
2011-06,119610,인터로조,4178
2011-07,119610,인터로조,4856
2011-08,119610,인터로조,4453
2011-09,119610,인터로조,3890
2011-10,119610,인터로조,4880
2011-11,119610,인터로조,5763
2011-12,119610,인터로조,5878
2012-01,119610,인터로조,6879
2012-02,119610,인터로조,8575
2012-03,119610,인터로조,9039
2012-04,119610,인터로조,8598
2012-05,119610,인터로조,8784
2012-06,119610,인터로조,10666
2012-07,119610,인터로조,10295
2012-08,119610,인터로조,12846
2012-09,119610,인터로조,12150
2012-10,119610,인터로조,12476
2012-11,119610,인터로조,13403
2012-12,119610,인터로조,13357
2013-01,119610,인터로조,11641
2013-02,119610,인터로조,12939
2013-03,119610,인터로조,13496
2013-04,119610,인터로조,16371
2013-05,119610,인터로조,14747
2013-06,119610,인터로조,13773
2013-07,119610,인터로조,14191
2013-08,119610,인터로조,14840
2013-09,119610,인터로조,15814
2013-10,119610,인터로조,15397
2013-11,119610,인터로조,15675
2013-12,119610,인터로조,16278
2014-01,119610,인터로조,19895
2014-02,119610,인터로조,21657
2014-03,119610,인터로조,20126
2014-04,119610,인터로조,18875
2014-05,119610,인터로조,19895
2014-06,119610,인터로조,19802
2014-07,119610,인터로조,19942
2014-08,119610,인터로조,18643
2014-09,119610,인터로조,19849
2014-10,119610,인터로조,18690
2014-11,119610,인터로조,17159
2014-12,119610,인터로조,16696
2015-01,119610,인터로조,17855
2015-02,119610,인터로조,19571
2015-03,119610,인터로조,19060
2015-04,119610,인터로조,20034
2015-05,119610,인터로조,23883
2015-06,119610,인터로조,33576
2015-07,119610,인터로조,37101
2015-08,119610,인터로조,38029
2015-09,119610,인터로조,35246
2015-10,119610,인터로조,34550
2015-11,119610,인터로조,37055
2015-12,119610,인터로조,33345
2016-01,119610,인터로조,40764
2016-02,119610,인터로조,38816
2016-03,119610,인터로조,36544
2016-04,119610,인터로조,38261
2016-05,119610,인터로조,42295
2016-06,119610,인터로조,40625
2016-07,119610,인터로조,43130
2016-08,119610,인터로조,39512
2016-09,119610,인터로조,36961
2016-10,119610,인터로조,36961
2016-11,119610,인터로조,36822
2016-12,119610,인터로조,35246
2017-01,119610,인터로조,36544
2017-02,119610,인터로조,34041
2017-03,119610,인터로조,34967
2017-04,119610,인터로조,36312
2017-05,119610,인터로조,33901
2017-06,119610,인터로조,32834
2017-07,119610,인터로조,33112
2017-08,119610,인터로조,31489
2017-09,119610,인터로조,33345
2017-10,119610,인터로조,34550
2017-11,119610,인터로조,36266
2017-12,119610,인터로조,36735
2018-01,119610,인터로조,45244
2018-02,119610,인터로조,39618
2018-03,119610,인터로조,38011
2018-04,119610,인터로조,33613
2018-05,119610,인터로조,33850
2018-06,119610,인터로조,32763
2018-07,119610,인터로조,33567
2018-08,119610,인터로조,31676
2018-09,119610,인터로조,29548
2018-10,119610,인터로조,23543
2018-11,119610,인터로조,19951
2018-12,119610,인터로조,23990
2019-01,119610,인터로조,22920
2019-02,119610,인터로조,23260
2019-03,119610,인터로조,22287
2019-04,119610,인터로조,25596
2019-05,119610,인터로조,27202
2019-06,119610,인터로조,24915
2019-07,119610,인터로조,22092
2019-08,119610,인터로조,22774
2019-09,119610,인터로조,24525
2019-10,119610,인터로조,26034
2019-11,119610,인터로조,25645
2019-12,119610,인터로조,25900
2020-01,119610,인터로조,27000
2020-02,119610,인터로조,24400
2020-03,119610,인터로조,20900
2020-04,119610,인터로조,22600
2020-05,119610,인터로조,23750
2020-06,119610,인터로조,23950
2020-07,119610,인터로조,22450
1996-11,017250,인터엠,871
1996-12,017250,인터엠,936
1997-01,017250,인터엠,845
1997-02,017250,인터엠,822
1997-03,017250,인터엠,696
1997-04,017250,인터엠,764
1997-05,017250,인터엠,941
1997-06,017250,인터엠,968
1997-07,017250,인터엠,1216
1997-08,017250,인터엠,1097
1997-09,017250,인터엠,1162
1997-10,017250,인터엠,1076
1997-11,017250,인터엠,1237
1997-12,017250,인터엠,1140
1998-01,017250,인터엠,1022
1998-02,017250,인터엠,759
1998-03,017250,인터엠,689
1998-04,017250,인터엠,775
1998-05,017250,인터엠,775
1998-06,017250,인터엠,785
1998-07,017250,인터엠,753
1998-08,017250,인터엠,646
1998-09,017250,인터엠,646
1998-10,017250,인터엠,785
1998-11,017250,인터엠,740
1998-12,017250,인터엠,968
1999-01,017250,인터엠,968
1999-02,017250,인터엠,1076
1999-03,017250,인터엠,1291
1999-04,017250,인터엠,1366
1999-05,017250,인터엠,2986
1999-06,017250,인터엠,3185
1999-07,017250,인터엠,3249
1999-08,017250,인터엠,3174
1999-09,017250,인터엠,2367
1999-10,017250,인터엠,3873
1999-11,017250,인터엠,3400
1999-12,017250,인터엠,2475
2000-01,017250,인터엠,2518
2000-02,017250,인터엠,3421
2000-03,017250,인터엠,7208
2000-04,017250,인터엠,3475
2000-05,017250,인터엠,3744
2000-06,017250,인터엠,3680
2000-07,017250,인터엠,3454
2000-08,017250,인터엠,2700
2000-09,017250,인터엠,2410
2000-10,017250,인터엠,1969
2000-11,017250,인터엠,2066
2000-12,017250,인터엠,2152
2001-01,017250,인터엠,2582
2001-02,017250,인터엠,2700
2001-03,017250,인터엠,2345
2001-04,017250,인터엠,2270
2001-05,017250,인터엠,2528
2001-06,017250,인터엠,2410
2001-07,017250,인터엠,2152
2001-08,017250,인터엠,2571
2001-09,017250,인터엠,2378
2001-10,017250,인터엠,2518
2001-11,017250,인터엠,2894
2001-12,017250,인터엠,2819
2002-01,017250,인터엠,2528
2002-02,017250,인터엠,2851
2002-03,017250,인터엠,3281
2002-04,017250,인터엠,2700
2002-05,017250,인터엠,2399
2002-06,017250,인터엠,2152
2002-07,017250,인터엠,2173
2002-08,017250,인터엠,2367
2002-09,017250,인터엠,2098
2002-10,017250,인터엠,2033
2002-11,017250,인터엠,2109
2002-12,017250,인터엠,1969
2003-01,017250,인터엠,1775
2003-02,017250,인터엠,1571
2003-03,017250,인터엠,1635
2003-04,017250,인터엠,1614
2003-05,017250,인터엠,1743
2003-06,017250,인터엠,1915
2003-07,017250,인터엠,1872
2003-08,017250,인터엠,2001
2003-09,017250,인터엠,2044
2003-10,017250,인터엠,1560
2003-11,017250,인터엠,1630
2003-12,017250,인터엠,1808
2004-01,017250,인터엠,1808
2004-02,017250,인터엠,1608
2004-03,017250,인터엠,1565
2004-04,017250,인터엠,1582
2004-05,017250,인터엠,1506
2004-06,017250,인터엠,1377
2004-07,017250,인터엠,1431
2004-08,017250,인터엠,1571
2004-09,017250,인터엠,1495
2004-10,017250,인터엠,1442
2004-11,017250,인터엠,1452
2004-12,017250,인터엠,1549
2005-01,017250,인터엠,1635
2005-02,017250,인터엠,2130
2005-03,017250,인터엠,1980
2005-04,017250,인터엠,1764
2005-05,017250,인터엠,1684
2005-06,017250,인터엠,1786
2005-07,017250,인터엠,1958
2005-08,017250,인터엠,1931
2005-09,017250,인터엠,1705
2005-10,017250,인터엠,1614
2005-11,017250,인터엠,1743
2005-12,017250,인터엠,1834
2006-01,017250,인터엠,1673
2006-02,017250,인터엠,1668
2006-03,017250,인터엠,1678
2006-04,017250,인터엠,1743
2006-05,017250,인터엠,1748
2006-06,017250,인터엠,1678
2006-07,017250,인터엠,1619
2006-08,017250,인터엠,1582
2006-09,017250,인터엠,1539
2006-10,017250,인터엠,1452
2006-11,017250,인터엠,1474
2006-12,017250,인터엠,2103
2007-01,017250,인터엠,2351
2007-02,017250,인터엠,2136
2007-03,017250,인터엠,2711
2007-04,017250,인터엠,2986
2007-05,017250,인터엠,2867
2007-06,017250,인터엠,2544
2007-07,017250,인터엠,2900
2007-08,017250,인터엠,2442
2007-09,017250,인터엠,2351
2007-10,017250,인터엠,1883
2007-11,017250,인터엠,1775
2007-12,017250,인터엠,1931
2008-01,017250,인터엠,1721
2008-02,017250,인터엠,1915
2008-03,017250,인터엠,1904
2008-04,017250,인터엠,2033
2008-05,017250,인터엠,1958
2008-06,017250,인터엠,1802
2008-07,017250,인터엠,1791
2008-08,017250,인터엠,1539
2008-09,017250,인터엠,1565
2008-10,017250,인터엠,952
2008-11,017250,인터엠,925
2008-12,017250,인터엠,1038
2009-01,017250,인터엠,1178
2009-02,017250,인터엠,1167
2009-03,017250,인터엠,1280
2009-04,017250,인터엠,1630
2009-05,017250,인터엠,1619
2009-06,017250,인터엠,1646
2009-07,017250,인터엠,1727
2009-08,017250,인터엠,1684
2009-09,017250,인터엠,1845
2009-10,017250,인터엠,1512
2009-11,017250,인터엠,1571
2009-12,017250,인터엠,1614
2010-01,017250,인터엠,1630
2010-02,017250,인터엠,1657
2010-03,017250,인터엠,1764
2010-04,017250,인터엠,1721
2010-05,017250,인터엠,1587
2010-06,017250,인터엠,1646
2010-07,017250,인터엠,1695
2010-08,017250,인터엠,1738
2010-09,017250,인터엠,1813
2010-10,017250,인터엠,1743
2010-11,017250,인터엠,2125
2010-12,017250,인터엠,2340
2011-01,017250,인터엠,1904
2011-02,017250,인터엠,1727
2011-03,017250,인터엠,1630
2011-04,017250,인터엠,1673
2011-05,017250,인터엠,1598
2011-06,017250,인터엠,1582
2011-07,017250,인터엠,1689
2011-08,017250,인터엠,1426
2011-09,017250,인터엠,1227
2011-10,017250,인터엠,1216
2011-11,017250,인터엠,1286
2011-12,017250,인터엠,1356
2012-01,017250,인터엠,1533
2012-02,017250,인터엠,1748
2012-03,017250,인터엠,1877
2012-04,017250,인터엠,1533
2012-05,017250,인터엠,1824
2012-06,017250,인터엠,1732
2012-07,017250,인터엠,1711
2012-08,017250,인터엠,1937
2012-09,017250,인터엠,1883
2012-10,017250,인터엠,1829
2012-11,017250,인터엠,1662
2012-12,017250,인터엠,1657
2013-01,017250,인터엠,1732
2013-02,017250,인터엠,1732
2013-03,017250,인터엠,1808
2013-04,017250,인터엠,2152
2013-05,017250,인터엠,2894
2013-06,017250,인터엠,3029
2013-07,017250,인터엠,2453
2013-08,017250,인터엠,2388
2013-09,017250,인터엠,2636
2013-10,017250,인터엠,2550
2013-11,017250,인터엠,2609
2013-12,017250,인터엠,2480
2014-01,017250,인터엠,2421
2014-02,017250,인터엠,2329
2014-03,017250,인터엠,2609
2014-04,017250,인터엠,2561
2014-05,017250,인터엠,2528
2014-06,017250,인터엠,2614
2014-07,017250,인터엠,3281
2014-08,017250,인터엠,2717
2014-09,017250,인터엠,2824
2014-10,017250,인터엠,2243
2014-11,017250,인터엠,2485
2014-12,017250,인터엠,2453
2015-01,017250,인터엠,2851
2015-02,017250,인터엠,2905
2015-03,017250,인터엠,2744
2015-04,017250,인터엠,2894
2015-05,017250,인터엠,3034
2015-06,017250,인터엠,2953
2015-07,017250,인터엠,3174
2015-08,017250,인터엠,3002
2015-09,017250,인터엠,2969
2015-10,017250,인터엠,2910
2015-11,017250,인터엠,2803
2015-12,017250,인터엠,2797
2016-01,017250,인터엠,2598
2016-02,017250,인터엠,2614
2016-03,017250,인터엠,2760
2016-04,017250,인터엠,2926
2016-05,017250,인터엠,2797
2016-06,017250,인터엠,2830
2016-07,017250,인터엠,2996
2016-08,017250,인터엠,2679
2016-09,017250,인터엠,2706
2016-10,017250,인터엠,2663
2016-11,017250,인터엠,3050
2016-12,017250,인터엠,3255
2017-01,017250,인터엠,5702
2017-02,017250,인터엠,5116
2017-03,017250,인터엠,3023
2017-04,017250,인터엠,3163
2017-05,017250,인터엠,3034
2017-06,017250,인터엠,3330
2017-07,017250,인터엠,3265
2017-08,017250,인터엠,3497
2017-09,017250,인터엠,3249
2017-10,017250,인터엠,2986
2017-11,017250,인터엠,3152
2017-12,017250,인터엠,3034
2018-01,017250,인터엠,3093
2018-02,017250,인터엠,3233
2018-03,017250,인터엠,3013
2018-04,017250,인터엠,2383
2018-05,017250,인터엠,2410
2018-06,017250,인터엠,2410
2018-07,017250,인터엠,2195
2018-08,017250,인터엠,2495
